time_points,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69
PF3D7_1413100,0.405448,0,0,0.0595046,0.0446108,0,0,0.0797182,0.0841166,0.0483661,0,0,0,0,0.0331054,0,0,0,0,0.0351751,0.0678865,0.123976,0.0285748,0
PF3D7_1413200,1.28578,0.63146,0.311241,0.343099,0.771668,0.187768,0.780858,1.14912,1.3742,0.534511,0.618837,0.623859,0.165365,0.255605,0.477208,0.560086,0.110873,0.0729203,0.10002,0.507043,0.440357,0.357418,0.659041,0.583085
PF3D7_1413300,3.87051,0,2.0612,0,0,1.55438,1.52096,0,2.67667,6.15621,0,0,2.73784,0,0,0,0,0,1.65596,1.67896,11.3411,11.8351,0,6.43583
PF3D7_1413400,6.41128,1.92417,0.872534,0.601154,0.156761,1.94536,8.20198,21.2476,29.1149,41.7386,36.9419,14.9741,4.83741,1.63564,0.261745,0.23631,0.13514,1.42209,6.76607,9.30121,18.2193,15.8648,21.1114,11.3713
PF3D7_1413500,9.23071,3.95764,1.7166,1.1827,0.241819,0.82378,12.3213,28.1169,46.4579,53.4256,47.7244,21.9562,7.35855,4.24528,0.95708,0.540048,0.69489,0.274215,7.39704,21.101,33.671,55.3305,51.8895,31.1035
PF3D7_1413600,0.179958,0.220949,0,0.0330139,0.0495014,0,0.0353583,0.106149,0.373352,0.858694,1.70132,1.14518,0.0636475,0.0491901,0,0.033165,0,0,0,0.0780626,0.376644,0.458557,0.919514,1.29667
PF3D7_1413700,141.332,24.4613,6.61692,3.82316,2.4821,1.52429,1.23824,1.93611,2.40199,3.34601,10.0745,90.6749,146.197,43.0854,6.82691,3.5107,2.41148,1.56368,0.980472,1.89498,2.41317,2.06207,5.13555,18.2788
PF3D7_1413800,47.6727,78.7296,95.7238,104.877,88.5692,68.1849,45.2598,26.929,15.4032,3.90392,4.06366,35.9358,75.6664,81.9775,108.441,109.894,68.5699,63.259,42.13,28.6462,14.3122,8.71244,2.58184,4.87313
PF3D7_1413900,38.5443,111.01,148.834,154.605,152.244,133.646,76.7589,68.8487,83.4,91.1022,84.0954,45.1668,46.5809,98.2863,152.879,176.069,158.759,148.43,92.2925,69.5997,77.2256,115.129,85.6847,73.5779
PF3D7_1414000,53.5889,20.5779,8.69066,4.93576,4.85293,11.0705,59.7087,85.7232,143.74,199.716,204.597,190.586,49.9181,21.5803,7.11262,3.73908,3.55606,11.8316,40.6656,88.1048,126.929,204.434,379.156,361.562
PF3D7_1414100,41.5794,55.6559,48.6816,39.7318,33.3602,30.3003,23.7334,14.7274,12.4463,9.73905,7.03929,9.54456,42.1637,60.4606,53.5521,35.7746,33.2212,33.3231,32.3065,26.0935,19.7169,10.332,10.7163,12.9865
PF3D7_1414200,166.886,114.613,93.629,102.363,84.0441,68.7653,42.8663,33.6907,25.4104,32.8441,85.3325,245.13,227.134,133.19,110.5,92.4678,77.6032,64.1376,53.7441,31.3019,26.4678,20.8473,34.1029,88.8871
PF3D7_1414300,1027.51,1639.89,2234.47,2236.17,2376.31,2591.71,2254.58,1598.39,1339.99,1003.95,758.149,317.938,855.083,1471.87,2143.17,2584.05,4170.07,4234.38,3974.63,3469.87,2523.6,2449.65,982.508,859.952
PF3D7_1414400,362.283,77.952,30.6034,18.9892,34.4717,82.0256,130.256,181.533,234.917,318.157,617.387,955.025,380.784,98.2228,26.5705,19.5226,46.464,65.7614,116.786,146.64,206.424,190.892,552.314,805.79
PF3D7_1414500,79.5888,57.7353,60.7542,71.7144,56.8226,39.679,19.7635,21.9692,24.4827,29.5917,78.4292,190.249,93.319,70.1377,71.7217,74.066,52.5655,39.0623,22.0919,18.1849,19.0098,13.5616,49.4553,100.102
PF3D7_1414600,84.597,132.379,143.209,130.006,109.724,66.929,38.8669,29.2596,27.0907,26.7237,37.6769,96.6087,84.5709,120.918,143.881,138.145,108.251,92.3283,34.2951,24.4382,19.4877,23.3105,35.7474,73.4459
PF3D7_1414700,44.4944,53.2673,33.2693,36.0574,28.9008,29.7562,16.2479,12.8837,7.8865,5.27184,3.27564,9.3767,49.9211,54.5425,43.3903,36.6128,26.9836,34.0943,19.5697,9.74504,8.1647,3.01705,2.85476,2.12421
PF3D7_1414800,135.887,192.992,239.425,201.565,204.741,186.945,160.315,137.38,126.673,87.8653,58.4083,28.5227,121.017,210.648,223.407,224.484,182.018,184.819,177.818,195.821,134.003,148.953,128.987,88.0396
PF3D7_1414900,0.620089,0.250791,0.0776994,0.200748,0.983279,4.54104,7.65413,7.7312,3.15313,2.13935,1.13108,1.04827,0.464427,0.338993,0.104241,0.295778,1.45314,4.43726,8.39593,5.83852,4.19881,1.24547,0.732654,0.687384
PF3D7_1415000,13.6747,3.00235,2.05619,1.06249,0.796556,1.09834,10.2415,31.7265,60.6903,53.6078,41.6536,32.3641,15.0214,3.78184,0.985198,0.770868,0.305197,0.301089,4.68046,13.05,29.3612,36.3207,51.816,28.4449
PF3D7_1415100,21.0257,3.96856,0.8356,0.546922,0.345288,0.472602,1.51064,2.4835,3.36383,3.47837,9.73116,48.4432,24.9173,7.07679,0.800737,0.202419,0.372081,0.195772,0.939843,1.56547,3.28401,2.07908,3.81517,16.8719
PF3D7_1415200,231.135,269.675,391.323,245.101,257.255,201.205,156.979,73.8157,42.5014,15.1408,16.5044,21.9406,196.572,344.015,290.724,277.739,245.852,311.721,216.641,159.376,92.2768,53.1088,23.5401,34.8043
PF3D7_1415300,58.9543,12.5364,5.50231,3.17771,6.35291,37.0391,82.1583,64.8584,44.9206,35.8885,65.465,110.539,42.9915,14.7026,2.66739,1.62413,12.2505,41.6124,92.896,97.7453,65.8919,64.4257,74.157,171.044
PF3D7_1415400,8.25386,4.29706,2.12786,10.0911,17.0721,40.9478,33.0648,51.1515,37.6062,41.2863,23.6834,9.73487,4.3943,2.39165,2.73862,12.5238,15.9347,29.1298,33.8034,25.05,28.0183,12.53,19.9076,7.88871
PF3D7_1415500,1.40453,0.279641,0.323447,0.153207,0.104418,0.137202,1.02927,2.88845,3.88524,4.64153,4.65104,2.7585,0.859251,0.311285,0.0464928,0.0559665,0.0360066,0.213132,1.46169,3.2933,6.19704,7.91236,4.82899,6.08056
PF3D7_1415600,6.54457,3.69438,7.79173,18.0094,25.6791,26.192,22.1999,21.0026,24.6325,27.2724,29.3004,19.6884,5.13486,2.65252,6.44934,16.4143,20.1573,24.3559,20.4853,17.7677,18.7828,23.9221,24.2815,19.513
PF3D7_1415700,4.46875,1.71582,1.47114,0.626035,0.581089,0.587333,0.351209,0.543157,0.758549,1.37309,5.71493,9.03986,3.85068,1.02162,0.464393,0.389318,0.539477,0.152062,0.17381,0.599161,0.476146,1.24222,5.78354,12.9697
PF3D7_1415800,40.8962,122.304,98.3875,91.5166,86.9759,89.8843,75.6293,52.4586,30.0439,11.5079,4.74334,5.84701,76.803,115.786,114.419,99.7851,49.8214,40.8367,35.4971,28.8487,19.4158,11.9857,7.1826,3.25886
PF3D7_1415900,107.409,231.639,263.615,202.566,198.109,146.7,89.7163,76.2101,81.4556,57.3587,35.5813,20.4508,113.047,202.537,239.165,218.41,210.159,193.897,132.533,111.866,92.9612,88.0573,57.414,37.6752
PF3D7_1416000,0.268068,0.131651,0.285514,0.295068,0.147476,0.645929,0,0.368948,0.185383,0.0532967,0,0,0,0.146548,0.218881,0.197612,0,0.501697,0,0.232566,0.112211,0.136615,0,0
PF3D7_1416100,82.446,126.613,96.2512,72.1293,45.9539,26.1394,17.3111,18.5659,30.3671,52.0916,80.9289,101.41,126.013,141.533,108.603,74.8236,38.1171,27.4527,12.9956,15.0788,21.599,41.1754,57.1084,66.1923
PF3D7_1416200,19.7489,5.40042,2.68605,1.68053,1.38742,0.997899,1.79258,7.58003,17.4148,23.33,43.1872,74.2203,26.4044,7.28884,1.64281,0.956884,0.914636,0.682528,1.436,5.19633,11.6665,19.203,39.8212,61.8017
PF3D7_1416300,7.1506,1.3241,0.811537,3.22574,6.12649,5.97867,8.98248,18.9916,25.9411,26.8718,23.6421,18.7692,6.46765,1.85843,0.861428,3.15408,5.78186,4.16833,8.82687,15.1022,22.4733,29.9297,20.8604,20.0115
PF3D7_1416400,7.01587,3.02792,1.58507,0.572038,0.155949,0.1423,0.111392,0.125404,0.294052,0.197256,0.232259,1.54202,6.96788,3.52553,1.79379,0.653017,0.470539,0.530521,0.0606398,0.461114,0.237315,0.216695,0.224754,0.549908
PF3D7_1416500,2516.54,1118.7,457.219,215.649,92.4165,50.2085,65.9721,67.7998,68.3653,46.8796,48.2538,534.058,1853.26,1204.94,452.764,249.696,151.904,55.0661,40.0301,74.6801,72.5761,69.2147,101.71,242.195
PF3D7_1416600,0.776645,0.347363,0.140327,0.208629,0.236522,0.155948,0.577683,1.02256,0.88716,0.53768,1.02094,2.3003,0.637657,0.25778,0.175521,0.163577,0.131549,0.0865186,0.338213,0.613629,0.818544,0.310985,0.542471,1.19915
PF3D7_1416700,1.8907,0,0,0,0,1.51859,1.73359,1.48698,3.48671,1.87952,1.58885,0.77623,0.445799,0.344538,0,0,0,0,0.808915,1.91368,1.05523,0.642366,1.99876,0
PF3D7_1416800,3.10955,1.19515,0.899978,1.83538,7.28905,16.9671,23.7479,20.8405,23.2573,16.6385,10.3786,5.13429,1.7214,1.03475,0.35877,2.16769,6.41196,9.27763,16.7455,15.4533,14.6291,14.5035,11.6008,5.17051
PF3D7_1416900,21.521,19.3768,26.7418,35.1568,63.9902,132.933,214.845,212.275,168.319,99.5319,38.7541,14.0947,11.236,8.12357,24.4755,43.4388,118.592,190.197,304.725,321.627,300.711,261.396,91.1848,50.2691
PF3D7_1417000,0.781464,0.895499,0.20808,0.238937,0.429917,0.366137,0.0511808,0.15365,0.135106,0.517896,0.164176,0.855552,1.19768,0.142405,0.106346,0.048006,0.12354,0.0812517,0,0.169492,0,0.398255,0.137688,1.01065
PF3D7_1417100,2.78781,1.66251,0.636266,1.02287,1.53369,1.11957,5.634,11.3933,19.2792,23.1604,17.3196,8.74758,2.5354,0.435443,0.243888,0.660565,2.07768,1.61493,6.38966,9.24251,20.505,28.2119,24.9807,16.4451
PF3D7_1417200,156.529,182.399,116.788,107.494,79.3852,74.6627,52.7448,47.7981,45.5342,42.9207,49.3375,71.3912,159.6,191.299,138.027,109.413,79.4351,73.5675,56.4326,41.7255,41.0882,27.432,39.5175,45.9102
PF3D7_1417300,8.65736,2.72644,1.07507,0.697963,0.491229,0.18709,0.274601,0.526687,1.71825,6.66883,23.0296,42.1735,13.2363,3.20475,0.919268,0.343423,0.478713,0.193752,0.199316,0.319967,1.62506,1.52343,12.3945,27.8869
PF3D7_1417400,23.4221,4.12214,1.2673,0.705392,0.238621,0.197728,0.152018,0.454067,0.640448,1.19798,15.5217,66.3736,31.7343,6.87649,1.25869,0.475293,0.233508,0.102384,0.0852631,0.177979,0.485797,0.555604,4.2714,14.3465
PF3D7_1417500,219.029,318.258,244.783,189.74,157.664,148.006,123.124,100.626,73.175,36.6366,16.9544,14.6072,213.122,321.385,260.284,224.606,229.604,171.473,143.512,138.412,95.7724,63.515,45.1138,27.5856
PF3D7_1417600,56.8903,102.398,103.031,106.989,88.7343,75.9003,45.8063,35.2936,36.6313,34.9995,35.892,36.109,60.8997,103.795,112.002,112.86,61.2052,56.8685,38.0001,27.4402,25.1221,17.2637,33.5234,25.6019
PF3D7_1417700,48.2689,43.9716,84.5738,112.868,125.482,99.2327,96.1165,104.248,157.909,141.166,96.6574,42.0981,26.0056,34.728,77.9055,106.286,122.171,116.704,96.8366,120.638,135.153,171.046,184.017,95.6476
PF3D7_1417800,58.2835,17.0984,8.098,4.87982,3.79577,5.90628,52.9234,114.23,211.545,241.665,232.42,169.475,45.1124,15.3854,4.13256,2.04117,2.62641,4.8423,31.4613,96.2658,159.131,278.383,396.082,302.866
PF3D7_1417900,6.92046,4.44447,1.98446,2.34384,2.05005,13.041,44.1391,60.1842,67.0022,45.0875,34.8938,14.6432,5.2718,2.61921,0.651999,0,2.52472,14.2802,46.4626,72.0472,78.2145,94.1398,71.6595,51.9302
PF3D7_1418000,41.9754,51.2553,60.8627,59.084,67.3879,68.6544,71.0021,53.6452,53.9001,53.5626,67.9669,74.6507,35.6299,46.416,56.9407,71.7315,108.224,121.646,92.7324,92.9443,80.5047,112.987,124.047,188.661
PF3D7_1418100,0.186006,0.148443,0.105247,0.0725123,0.0767474,0.0746991,0.164459,0.25829,0.345702,0.106321,0.0791323,0.057274,0.0246699,0.031777,0.156623,0.0642741,0.0661622,0.0652716,0.10445,0.211801,0.287109,0.21921,0.0778358,0.0579915
PF3D7_1418200,0.414154,0.40679,1.32332,1.67151,9.11374,13.1394,15.7864,19.0546,19.619,18.8561,14.4087,9.86185,3.2225,0,1.18357,3.96892,2.35703,5.16733,7.61923,11.857,12.1352,10.9753,5.39985,6.42739
PF3D7_1418300,7.12668,2.91666,2.53016,4.79385,19.2767,25.0428,30.1054,25.6893,33.2673,20.4271,15.8707,8.77764,5.46121,0.97401,1.93968,4.37798,2.25329,11.1148,20.0731,16.4876,20.3849,18.1597,25.1134,9.87513
PF3D7_1418400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1418500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1418600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1418700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1418800,811997,344952,374031,289007,294854,222729,217683,166160,181049,146872,178312,395801,385951,334166,299628,269353,465199,384016,349536,360855,194628,367489,0,0
PF3D7_1418900,51.8378,84.1213,66.097,53.3555,41.8564,37.1543,26.1903,21.0327,14.136,6.63555,3.06895,5.8932,69.5685,95.9696,76.9701,57.5443,32.7638,31.9589,25.8023,17.9978,12.0171,4.9889,4.70078,2.53019
PF3D7_1419000,12.2844,4.456,1.9089,1.32888,0.780582,1.54449,6.3826,22.0757,26.7126,45.7739,44.7509,41.5583,12.0702,5.14394,1.58535,0.908325,0.637505,1.39761,5.09602,8.00124,17.3801,10.4849,33.4072,23.717
PF3D7_1419100,36.6111,64.7615,44.872,41.8908,32.2632,29.6933,22.8301,21.1396,16.6071,11.2493,5.71425,6.03654,47.4136,65.9403,54.541,43.7595,25.6555,26.8345,22.3329,15.0588,14.8842,5.38914,6.22051,3.17576
PF3D7_1419200,2.24184,1.96844,1.12151,1.09673,1.94343,14.3777,32.0614,41.3403,35.3997,35.6439,21.9736,8.19987,2.78713,0.705636,0.443756,0.651031,4.70398,14.7484,38.3078,38.9282,46.6647,32.5094,21.6889,14.1954
PF3D7_1419300,15.095,76.7908,116.334,142.955,101.69,83.2679,108.115,92.1744,71.399,36.297,15.0786,6.43116,19.9449,65.3948,139.183,145.814,85.3683,54.7247,62.7547,74.7454,66.4051,44.27,32.7186,14.3653
PF3D7_1419400,42.4791,64.2858,53.5899,51.0757,43.851,38.0883,29.1158,22.5081,20.1806,17.2277,13.9574,12.9556,57.4298,71.7074,59.1243,50.9337,47.6618,42.7915,35.641,25.3252,23.738,15.9056,12.2111,9.47539
PF3D7_1419500,5.41142,1.95824,0.606695,0.522497,0.313374,0.228758,0.11192,3.63994,12.6056,20.9515,29.5109,20.5797,6.44684,1.71272,0.116276,0.314932,0.540306,0,0,0.247092,4.17267,8.56371,18.4669,18.6275
PF3D7_1419600,31.5045,34.851,30.4335,31.8359,34.7216,29.5495,16.3285,17.4718,22.2576,31.6513,29.2104,48.7721,42.3489,37.9364,30.0397,29.6282,16.6789,29.4482,13.4789,10.6241,11.1721,9.06791,19.7324,21.6387
PF3D7_1419700,152.425,226.76,160.812,166.482,112.862,119.63,74.7069,91.0579,56.8134,62.1597,47.2031,37.2726,146.626,226.437,218.557,172.787,132.076,129.546,105.962,72.4006,73.0125,28.7159,37.7491,26.3431
PF3D7_1419800,25.8208,9.12999,4.08732,2.88567,7.28789,41.287,98.1354,112.357,135.034,116.055,83.8803,45.4488,22.1861,7.77037,3.09483,1.53461,12.3118,35.9754,77.1834,121.113,126.103,158.503,130.583,74.3239
PF3D7_1419900,46.3125,69.8697,61.139,52.5869,39.4693,29.1709,21.4237,17.413,13.0358,9.66006,8.23442,11.6084,39.9436,66.4939,62.9584,53.4863,38.6882,36.1907,22.3172,19.8428,15.7808,11.2213,9.13341,13.1499
PF3D7_1420000,73.6961,161.539,206.081,138.483,135.217,83.4536,52.4676,31.8237,44.3646,18.3689,14.3127,6.86721,75.0275,181.433,148.145,142.127,181.617,100.482,48.1161,52.3268,41.7628,46.6334,21.4274,19.0328
PF3D7_1420100,2.49422,0.641635,0.616699,0.206998,0.228697,0.131171,1.17849,1.52377,1.06779,0.661195,1.14533,3.57185,2.2894,0.844104,0.133347,0.197,0.11266,0.111143,0.444637,1.14635,0.932194,0.650694,0.868466,1.82682
PF3D7_1420200,37.761,8.21173,3.95135,2.76073,1.60979,1.98651,2.98414,5.11632,7.33546,12.3695,37.5346,113.268,55.8359,13.4258,3.47007,2.34965,1.88339,1.5864,2.62306,3.61146,6.08049,11.1842,20.2666,55.606
PF3D7_1420300,23.0426,31.206,25.2859,21.5205,17.6706,17.1055,10.8384,6.2124,1.87118,2.04769,5.72117,31.4624,27.5361,28.3433,31.9991,21.4903,24.8371,20.3645,13.5182,8.85961,3.94585,0.889631,2.27603,10.256
PF3D7_1420400,43.58,148.715,168.757,148.854,128.17,126.48,111.598,92.8511,80.0744,51.2028,25.3338,11.805,58.1928,136.343,176.472,164.972,110.137,101.15,92.8633,79.6662,66.0312,53.0943,41.7612,14.5261
PF3D7_1420500,0,0.218065,0.0197051,0.0271526,0.101782,0.0297197,0.203565,0.145505,0.102356,0.15449,0.223883,0.197487,0.261737,0.0404568,0.0906381,0.109107,0.0350976,0.0230834,0.0474929,0.160508,0.046466,0.113143,0.273819,0.410177
PF3D7_1420600,6.89892,3.25439,3.86732,7.49386,19.1767,29.7107,41.0218,56.4711,56.875,58.0235,37.5085,19.9757,5.97158,2.53089,3.11301,9.53565,18.2539,28.881,46.1387,45.3619,54.8685,60.325,38.5135,24.5026
PF3D7_1420700,1772.08,1097.24,889.824,802.633,864.451,802.606,545.209,433.442,416.571,214.361,92.5205,366.708,1676.75,1334.93,905.868,830.4,645.846,591.219,464.577,356.79,280.882,198.852,134.436,96.5984
PF3D7_1420800,0,0.212052,0.11497,0.158423,0,0.0867004,0,0,0.1493,0.0429228,0.163282,0.0886343,0,0,0,0.159148,0,0,0,0,0,0.33007,0.0760766,0
PF3D7_1420900,26.5898,10.8723,10.5721,5.25322,4.17003,6.71624,20.5193,23.7272,33.3652,45.5933,66.9739,75.4278,24.766,12.2341,8.00654,5.89811,7.18978,9.60745,16.4723,26.9827,33.7432,57.8825,74.7895,100.563
PF3D7_1421000,36.5317,54.0063,86.156,89.3125,74.4433,51.498,43.213,35.694,43.9535,49.8785,36.7455,20.2016,29.5325,56.4494,71.9844,84.2251,78.1425,69.7653,43.0614,41.3956,42.5985,65.9212,67.3875,52.4798
PF3D7_1421100,25.4309,29.3628,16.9702,6.98222,2.09384,2.19543,3.04559,3.9049,4.12753,5.26937,4.38759,8.23895,33.2119,35.4849,22.5304,8.28946,6.33408,2.52543,2.82742,4.47262,4.41737,4.95488,4.30396,5.10119
PF3D7_1421150,550.59,163.498,177.29,140.941,204.283,138.839,115.728,120.844,97.4043,68.7351,54.8772,162.963,81.5157,69.9997,141.142,169.903,315.78,543.18,284.868,211.064,139.355,143.56,257.189,170.328
PF3D7_1421200,604.189,1618.49,3164.67,2711.33,3111.22,2755.99,2152.16,1330.21,992.345,808.944,509.685,137.469,702.335,1508.87,2599.47,2617.84,5665.8,6170.4,5407.63,3555.12,2746.61,1990.12,651.379,487.683
PF3D7_1421300,0.518879,0.318534,0.23027,0.22211,0.0713644,0.0347299,0.0679664,0.416585,0.478444,1.11759,1.70056,1.77523,0.367033,0.189109,0.0882651,0.127501,0.0410144,0.0269749,0.0184998,0.0937834,0.343896,0.17629,1.03613,1.74954
PF3D7_1421400,10.0234,62.8089,91.3371,95.0064,91.2926,87.6635,70.8258,49.1966,34.8513,14.0606,5.66228,3.27688,24.2904,56.5216,96.0137,104.677,103.174,92.1745,90.2158,63.7704,48.173,24.3113,10.3347,4.21815
PF3D7_1421500,2.65107,8.24581,18.824,26.587,29.1694,29.8104,20.8354,26.2361,26.8893,13.177,6.68352,2.90241,1.87526,6.76339,15.1525,26.0572,18.4406,11.0257,10.5862,6.13326,5.91847,6.75528,1.8684,2.93878
PF3D7_1421600,5.12076,17.7347,26.5972,34.8928,32.7082,32.3694,25.6106,25.5108,21.7306,15.7739,7.36024,3.4402,6.16246,17.2329,32.8792,39.293,37.0914,32.7752,33.5459,24.5496,25.5828,13.9974,10.7566,4.75498
PF3D7_1421700,0,2.61339,8.50155,3.9049,0,0,0,0,0,0,0,0,0,0,2.17249,1.96138,65.6174,9.95911,20.4903,6.92495,13.3649,32.543,3.75036,11.7978
PF3D7_1421800,6.20795,1.12673,0.431215,0.24758,0.593958,0.596171,5.35625,7.61543,3.63983,2.22702,1.7692,3.4906,3.05478,0.885335,0.275482,0.0994851,0.384028,0.420954,3.57984,5.09308,5.19717,2.40719,2.04492,2.24402
PF3D7_1421900,69.213,19.4854,6.33876,3.72025,1.6977,2.65563,22.5206,47.153,83.5343,194.141,341.201,408.316,82.9486,26.2694,5.03941,2.11237,1.67263,4.95035,19.427,37.8638,71.0456,157.492,250.111,353.812
PF3D7_1422000,7.29294,5.73063,3.88378,1.6055,0,3.51457,40.1218,44.1648,70.6085,57.4187,50.0098,46.7086,12.3809,6.37909,0.595479,0,0,4.54965,16.8491,32.9009,35.4119,41.6268,61.1644,42.8474
PF3D7_1422100,36.177,17.1875,11.0289,6.92534,6.92261,7.26425,18.8518,34.225,46.9547,47.5078,69.659,80.1823,42.9283,22.2137,10.435,6.03908,5.4705,6.86874,13.9077,22.4022,35.9379,43.6203,55.7505,76.6462
PF3D7_1422200,36.9883,8.42212,4.65584,4.07138,2.86734,3.84862,2.97306,2.71068,2.73235,8.49045,38.0205,81.7265,23.9044,11.3053,4.32431,2.41682,4.14636,5.34918,4.244,4.37587,5.06714,8.91102,26.1276,87.503
PF3D7_1422300,17.0107,29.6957,30.0693,29.266,20.368,22.159,16.0091,16.6387,18.2388,20.2921,25.9832,34.0972,27.8065,32.0401,31.5139,31.8236,18.4402,19.9755,20.5492,13.4557,14.4205,11.6559,10.4271,14.2614
PF3D7_1422400,36.5729,59.7379,50.7117,43.6089,36.6441,34.6575,28.3411,19.0484,13.7627,10.3146,12.3047,17.214,37.7559,59.0055,56.4126,47.7566,36.4338,33.6094,28.7112,21.3882,14.6497,10.4097,11.5925,14.3338
PF3D7_1422500,17.9681,6.68647,2.76211,1.5632,1.01907,0.929884,3.85794,14.9691,38.6548,63.1611,98.5596,98.9411,24.8956,10.1773,2.38218,0.887588,0.43926,0.0577797,2.53607,9.07988,20.7804,45.9267,100.557,106.777
PF3D7_1422600,12.0094,2.66812,1.63694,0.419651,0.668554,1.14831,4.71923,8.27848,14.8306,23.4505,37.377,46.3702,13.4503,3.28268,0.729602,0.447919,0.406832,0.624332,2.87489,7.10099,9.36581,20.7289,39.876,46.1983
PF3D7_1422700,6.28502,6.08355,18.8173,37.5398,35.6018,42.6004,28.5315,37.0436,29.7806,26.0594,17.8992,12.3616,4.49745,6.87183,25.3756,40.5937,41.9387,49.1931,40.4911,31.8758,32.0443,15.9033,18.2202,11.5443
PF3D7_1422800,3.69725,17.0947,24.2995,34.4761,32.9411,24.8794,18.2141,21.3651,22.045,15.4187,9.48013,3.51712,7.08039,15.7754,30.0045,37.8579,18.5612,17.2144,10.8413,12.1654,12.1546,12.5002,6.29186,3.69864
PF3D7_1422900,2.52129,1.51965,1.22063,0.967127,0.630486,0.644342,0.360279,1.32946,1.18882,0.934198,0.664525,3.05832,2.26985,1.25304,1.02933,0.591379,0.543528,0.14299,0.0980644,0.546844,1.34322,0.350432,0.201924,0.381124
PF3D7_1423000,59.5909,140.715,145.979,118.748,107.756,91.6063,65.1066,54.8376,40.1632,26.2981,18.7421,29.3582,89.2795,143.501,152.91,127.753,76.0755,80.384,57.469,41.7405,29.1969,21.2086,16.4894,16.1355
PF3D7_1423100,22.0398,4.41404,2.41401,0.745569,0.386969,0.470802,0.61424,0.445635,0.18917,1.02555,16.4721,58.334,30.7931,7.98981,1.97826,0.288069,0.296531,0.29254,0.568446,0.542437,0.752446,1.11524,7.87668,37.1673
PF3D7_1423200,5.62929,21.2662,42.0848,52.3108,42.3443,38.2579,25.8219,27.0532,24.7427,20.5546,11.2715,4.26668,9.11247,27.1643,47.8202,56.1412,30.8051,30.9307,24.3159,22.1178,16.6305,13.7925,10.5669,5.76019
PF3D7_1423300,640.542,102.389,32.1908,11.6801,4.98569,3.6949,3.38045,0.850226,1.51114,6.61268,160.951,929.408,703.394,177.501,27.9085,8.76622,4.2326,2.00889,1.10218,1.09753,1.15538,4.8764,117.171,498.631
PF3D7_1423400,1.70249,0.317146,0.125055,0.0646196,0,0.0117882,0.0230694,0.0923422,0.0101497,0.0408517,0.614213,2.48253,1.8687,0.529551,0.0599185,0.0432768,0.0835277,0.0183119,0.0627926,0.0891305,0.061435,0.0598369,0.217218,0.976167
PF3D7_1423500,1.13549,0.88187,0.604696,1.42426,1.845,1.68617,0.92354,1.33436,0.849171,1.22853,3.96777,2.82961,1.30754,0.765118,0.83012,1.6741,1.65315,1.59795,1.35575,2.03895,1.48119,1.10353,1.35859,1.288
PF3D7_1423600,6.42734,9.37676,11.2752,12.2073,51.6873,142.8,144.707,62.5174,32.7481,19.4311,14.5357,9.70133,6.68592,6.61406,7.79484,18.0464,77.8204,125.007,132.722,88.3159,47.8736,28.6128,21.5832,14.4593
PF3D7_1423700,78.7696,154.319,166.868,180.728,163.33,172.326,119.357,113.077,106.358,83.3929,54.3917,31.13,94.8106,175.062,197.017,192.521,128.703,129.563,113.066,85.3264,81.7621,47.9557,59.4231,30.1891
PF3D7_1423800,16.2855,33.8764,40.9769,37.1734,31.1805,22.4201,15.8838,13.1767,14.2906,16.5445,14.0893,7.1791,20.9675,39.6793,45.0699,39.2436,31.5614,25.3076,19.2486,17.0129,17.0792,16.1512,15.8333,11.2344
PF3D7_1423900,0,0,0,0,0,51.7129,0,0,0,0,0,0,0,70.3958,0,0,122.141,0,220.37,279.288,0,262.496,0,71.3717
PF3D7_1424000,0,96.7698,104.933,0,0,79.1314,0,0,0,0,0,0,0,0,0,0,0,245.847,0,85.4735,0,0,0,0
PF3D7_1424100,656.718,1361.8,2146.97,2037.5,2167.93,2083.03,1752.41,1138.01,1124.27,715.102,416.321,129.022,637.233,1324.43,1953.06,2258.64,3708.54,3190.25,2978.64,2523.79,1785.16,1925.93,702.916,445.928
